price,bedrooms,bathrooms,area living,area lot,floors,waterfront,view quality,condition,area above,area basement,prices_view,year,month,day,time since construction,time since reform,city_Auburn,city_Bellevue,city_Burien,city_Des Moines,city_Federal Way,city_Issaquah,city_Kenmore,city_Kent,city_Kirkland,city_Maple Valley,city_Mercer Island,city_Redmond,city_Renton,city_Sammamish,city_Seattle,city_Shoreline,city_Snoqualmie,city_Woodinville
492000.0,0.375,0.25925925925925924,0.2481902792140641,0.03659624806721437,0.0,0.0,0.0,0.75,0.1655266757865937,0.24688796680497924,0.015262711064993866,0.0,0.5,0.03333333333333333,0.3157894736842105,0.12280701754385964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
199950.0,0.375,0.14814814814814814,0.06618407445708377,0.006154175748430485,0.0,0.0,0.0,0.5,0.08755129958960327,0.0,0.004242995943778888,0.0,0.5,0.03333333333333333,0.39473684210526316,0.03508771929824561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
439800.0,0.375,0.2222222222222222,0.07755946225439504,0.005832821028707688,0.0,0.0,0.0,1.0,0.10259917920656635,0.0,0.013293085557966228,0.0,0.5,0.03333333333333333,0.5087719298245614,0.5087719298245614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320000.0,0.625,0.37037037037037035,0.27404343329886244,0.019377223867806777,0.0,0.0,0.0,0.75,0.15595075239398087,0.3132780082987552,0.008772757287048391,0.0,0.5,0.03333333333333333,0.3157894736842105,0.12280701754385964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
345000.0,0.375,0.25925925925925924,0.16752843846949328,0.004668492334059874,0.0,0.0,0.25,0.5,0.12995896032831739,0.13900414937759337,0.009716064522214884,0.0,0.5,0.03333333333333333,0.4473684210526315,0.05263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
270000.0,0.5,0.37037037037037035,0.16028955532574973,0.007320367368989735,0.4,0.0,0.0,0.5,0.21203830369357046,0.0,0.006886142816715403,0.0,0.5,0.03333333333333333,0.14035087719298245,0.07017543859649122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342000.0,0.25,0.37037037037037035,0.08324715615305067,0.0006781050317628868,0.4,0.0,0.0,0.5,0.0506155950752394,0.09024896265560166,0.009602867653994904,0.0,0.5,0.03333333333333333,0.07894736842105263,0.07894736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
327000.0,0.375,0.2222222222222222,0.0982419855222337,0.011701037649732671,0.0,0.0,0.0,0.5,0.12995896032831739,0.0,0.00903688331289501,0.0,0.5,0.03333333333333333,0.38596491228070173,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
610000.0,0.625,0.37037037037037035,0.37435367114788004,0.0029816129212541214,0.0,0.0,0.0,0.75,0.22161422708618334,0.41493775933609955,0.019715121214979717,0.0,0.5,0.03333333333333333,0.45614035087719296,0.45614035087719296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
455000.0,0.25,0.14814814814814814,0.0796277145811789,0.004733694740960152,0.0,0.0,0.0,0.5,0.06566347469220246,0.06016597510373444,0.013866616356947456,0.0,0.5,0.03333333333333333,0.587719298245614,0.017543859649122806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
540000.0,0.5,0.25925925925925924,0.13960703205791106,0.00335512956649714,0.20000000000000007,0.0,0.0,0.75,0.14911080711354308,0.05394190871369294,0.017073860956513535,0.0,0.5,0.03333333333333333,0.7807017543859649,0.40350877192982454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
544000.0,0.375,0.2222222222222222,0.1468459152016546,0.007046517260008569,0.20000000000000007,0.0,0.25,0.5,0.1942544459644323,0.0,0.017224790114140173,0.0,0.5,0.03333333333333333,0.9122807017543859,0.07017543859649122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
802000.0,0.25,0.37037037037037035,0.19027921406411583,0.0052990927550811305,0.0,0.0,0.0,0.5,0.25170998632010944,0.0,0.026959720781058388,0.0,0.5,0.03333333333333333,0.09649122807017543,0.09649122807017543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
568500.0,0.375,0.4074074074074074,0.18717683557394002,0.006409396598297285,0.0,0.0,0.0,0.75,0.12859097127222985,0.18049792531120332,0.018149231204603336,0.0,0.5,0.03333333333333333,0.2894736842105263,0.2894736842105263,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
391000.0,0.375,0.3333333333333333,0.10754912099276112,0.0006073138471282997,0.4,0.0,0.0,0.5,0.12585499316005472,0.024896265560165973,0.011451749834921233,0.0,0.5,0.03333333333333333,0.08771929824561403,0.09649122807017543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
298000.0,0.375,0.37037037037037035,0.16339193381592554,0.0027589932748374596,0.4,0.0,0.0,0.5,0.21614227086183313,0.0,0.007942646920101876,0.0,0.5,0.03333333333333333,0.03508771929824561,0.03508771929824561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
400000.0,0.375,0.37037037037037035,0.11633919338159254,0.0002775759608040388,0.8000000000000002,0.0,0.0,0.5,0.14158686730506154,0.01867219917012448,0.011791340439581171,0.0,0.5,0.03333333333333333,0.07017543859649122,0.07017543859649122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
425000.0,0.375,0.3333333333333333,0.13340227507755947,0.0049945043685612625,0.0,0.0,0.0,0.5,0.10123119015047881,0.11410788381742738,0.012734647674747666,0.0,0.5,0.06666666666666668,0.3070175438596491,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
328500.0,0.375,0.37037037037037035,0.16339193381592554,0.006978520464241137,0.4,0.0,0.0,0.75,0.21614227086183313,0.0,0.009093481747004998,0.0,0.5,0.06666666666666668,0.21052631578947367,0.21052631578947367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
650000.0,0.625,0.4074074074074074,0.2254395036194416,0.004100299931071741,0.20000000000000007,0.0,0.0,1.0,0.2982216142270862,0.0,0.02122441279124611,0.0,0.5,0.06666666666666668,0.9824561403508771,0.9824561403508771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
850000.0,0.375,0.25925925925925924,0.10341261633919338,0.0029918590137670226,0.0,0.0,0.0,1.0,0.05471956224350205,0.12448132780082988,0.02877087067257806,0.0,0.5,0.06666666666666668,0.9035087719298245,0.22807017543859648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
930000.0,0.5,0.37037037037037035,0.1892450879007239,0.0031315784571247602,0.4,0.0,0.0,1.0,0.14500683994528046,0.15975103734439833,0.031789453825110836,0.0,0.5,0.06666666666666668,0.9298245614035088,0.9298245614035088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
530000.0,0.375,0.25925925925925924,0.09100310237849019,0.005032694349745711,0.20000000000000007,0.0,0.0,1.0,0.1203830369357045,0.0,0.016696538062446937,0.0,0.5,0.06666666666666668,0.631578947368421,0.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
495000.0,0.5,0.3333333333333333,0.19131334022750776,0.00766966597738408,0.0,0.0,0.0,0.75,0.10123119015047881,0.23029045643153526,0.015375907933213848,0.0,0.5,0.06666666666666668,0.4649122807017544,0.11403508771929824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000.0,0.375,0.25925925925925924,0.12926577042399173,0.00331787104826841,0.0,0.0,0.0,1.0,0.06292749658002736,0.16390041493775934,0.015564569380247147,0.0,0.5,0.06666666666666668,0.6052631578947368,0.6052631578947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
325000.0,0.375,0.25925925925925924,0.19441571871768357,0.023937666499003335,0.0,0.0,0.0,0.5,0.25718194254445964,0.0,0.00896141873408169,0.0,0.5,0.06666666666666668,0.2982456140350877,0.2982456140350877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365000.0,0.375,0.37037037037037035,0.13960703205791106,0.09247377931779653,0.4,0.0,0.0,0.75,0.18467852257181944,0.0,0.01047071031034808,0.0,0.5,0.06666666666666668,0.21052631578947367,0.21052631578947367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223000.0,0.375,0.14814814814814814,0.06825232678386764,0.007900668790402207,0.0,0.0,0.0,0.5,0.0902872777017784,0.0,0.005112725214602395,0.0,0.5,0.06666666666666668,0.4649122807017544,0.08771929824561403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
230000.0,0.375,0.2962962962962963,0.11065149948293693,0.004621919186273962,0.0,0.0,0.0,0.75,0.047879616963064295,0.14937759336099585,0.005376851240449013,0.0,0.5,0.06666666666666668,0.631578947368421,0.06140350877192982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
550000.0,0.5,0.37037037037037035,0.18614270941054809,0.008347771009146967,0.0,0.0,0.0,0.5,0.14911080711354308,0.14730290456431536,0.017451183850580133,0.0,0.5,0.06666666666666668,0.2982456140350877,0.2982456140350877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1100000.0,0.5,0.5555555555555556,0.2647362978283351,0.002386408092550159,0.20000000000000007,0.0,0.0,1.0,0.24076607387140903,0.16597510373443983,0.038203943024242994,0.0,0.5,0.06666666666666668,0.7807017543859649,0.7807017543859649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
193000.0,0.375,0.2222222222222222,0.08376421923474664,0.007833603457590493,0.0,0.0,0.0,0.5,0.11080711354309165,0.0,0.003980756532402603,0.0,0.5,0.06666666666666668,0.47368421052631576,0.017543859649122806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590000.0,0.5,0.6296296296296295,0.20579110651499483,0.05297788706943125,0.4,0.0,0.0,0.75,0.2722298221614227,0.0,0.01896047542684652,0.0,0.5,0.06666666666666668,0.6578947368421052,0.23684210526315788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
712500.0,0.375,0.2222222222222222,0.13340227507755947,0.00759980625570521,0.0,0.0,0.0,0.75,0.1764705882352941,0.0,0.023582680879162342,0.0,0.5,0.06666666666666668,0.5087719298245614,0.5087719298245614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689800.0,0.375,0.4074074074074074,0.20889348500517063,0.00808044114085583,0.0,0.0,0.0,1.0,0.13953488372093026,0.20746887966804978,0.022726157909631162,0.0,0.5,0.06666666666666668,0.631578947368421,0.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
430000.0,0.375,0.2962962962962963,0.10237849017580145,0.004174816967529201,0.20000000000000007,0.0,0.0,0.75,0.07387140902872777,0.09336099585062241,0.012923309121780961,0.0,0.5,0.06666666666666668,0.7894736842105263,0.7894736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
785200.0,0.375,0.3333333333333333,0.15201654601861428,0.002665846979265635,0.20000000000000007,0.0,0.0,1.0,0.16005471956224349,0.06224066390041494,0.026325818319026507,0.0,0.5,0.06666666666666668,0.9122807017543859,0.9122807017543859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
474900.0,0.375,0.3333333333333333,0.14788004136504654,0.04006129026248626,0.0,0.0,0.0,0.75,0.19562243502051985,0.0,0.014617488916139985,0.0,0.5,0.06666666666666668,0.3333333333333333,0.19298245614035087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
435000.0,0.375,0.25925925925925924,0.19131334022750776,0.12315803200506716,0.0,0.0,0.0,0.5,0.10123119015047881,0.23029045643153526,0.01311197056881426,0.0,0.5,0.06666666666666668,0.22807017543859648,0.12280701754385964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
941500.0,0.625,0.5185185185185185,0.32264736297828334,0.008422288045604426,0.4,0.0,1.0,0.5,0.28590971272229826,0.21369294605809128,0.03222337515328742,0.0,0.5,0.06666666666666668,0.2982456140350877,0.2982456140350877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
312000.0,0.5,0.37037037037037035,0.15098241985522234,0.004226047430093705,0.4,0.0,0.0,0.5,0.19972640218878251,0.0,0.008470898971795112,0.0,0.5,0.06666666666666668,0.09649122807017543,0.09649122807017543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
835000.0,0.5,0.4074074074074074,0.12202688728024819,0.0031315784571247602,0.20000000000000007,0.0,0.0,0.5,0.16142270861833108,0.0,0.028204886331478163,0.0,0.5,0.06666666666666668,0.7368421052631579,0.14912280701754385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
713250.0,0.375,0.2962962962962963,0.1737331954498449,0.007788893235716015,0.0,0.0,0.0,0.75,0.22982216142270862,0.0,0.023610980096217336,0.0,0.5,0.06666666666666668,0.5526315789473684,0.13157894736842105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
440000.0,0.25,0.14814814814814814,0.08893485005170632,0.005553382141992213,0.0,0.0,0.0,0.5,0.10396716826265388,0.02074688796680498,0.013300632015847559,0.0,0.5,0.06666666666666668,0.9473684210526315,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
580135.0,0.5,0.37037037037037035,0.2874870734229576,0.004888317591609382,0.4,0.0,0.0,0.5,0.3803009575923393,0.0,0.018588246391849823,0.0,0.5,0.06666666666666668,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
575000.0,0.375,0.3333333333333333,0.35470527404343327,0.030912461111421596,0.0,0.0,0.0,0.75,0.4049247606019152,0.0975103734439834,0.018394491085746627,0.0,0.5,0.06666666666666668,0.3333333333333333,0.19298245614035087,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
613000.0,0.375,0.37037037037037035,0.10134436401240951,0.0022634549823953498,0.4,0.0,0.0,0.5,0.13406292749658005,0.0,0.019828318083199695,0.0,0.5,0.06666666666666668,0.20175438596491227,0.20175438596491227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
235000.0,0.375,0.2962962962962963,0.11995863495346432,0.00750945434900054,0.0,0.0,0.0,0.75,0.15868673050615595,0.0,0.005565512687482312,0.0,0.5,0.06666666666666668,0.38596491228070173,0.38596491228070173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
660000.0,0.375,0.37037037037037035,0.19855222337125128,0.0020119599843514222,0.8000000000000002,0.0,0.0,0.75,0.26265389876880985,0.0,0.021601735685312703,0.0,0.5,0.06666666666666668,0.5350877192982456,0.27192982456140347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
280000.0,0.25,0.2222222222222222,0.11478800413650464,0.013974738724640922,0.0,0.0,0.0,0.75,0.1518467852257182,0.0,0.007263465710782001,0.0,0.5,0.06666666666666668,0.6491228070175439,0.11403508771929824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
268000.0,0.375,0.25925925925925924,0.1654601861427094,0.008971851189478195,0.0,0.0,0.0,0.75,0.2188782489740082,0.0,0.006810678237902084,0.0,0.5,0.06666666666666668,0.42105263157894735,0.42105263157894735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235000.0,0.25,0.14814814814814814,0.03619441571871769,0.003914007339928091,0.0,0.0,0.0,0.75,0.047879616963064295,0.0,0.005565512687482312,0.0,0.5,0.06666666666666668,0.587719298245614,0.22807017543859648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390000.0,0.375,0.2962962962962963,0.0734229576008273,0.0061457925818290205,0.0,0.0,0.0,1.0,0.09712722298221614,0.0,0.011414017545514573,0.0,0.5,0.06666666666666668,0.587719298245614,0.587719298245614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
654950.0,0.5,0.37037037037037035,0.250258531540848,0.04216173922763092,0.4,0.0,0.0,0.5,0.33105335157318744,0.0,0.021411187623809076,0.0,0.5,0.06666666666666668,0.23684210526315788,0.12280701754385964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
449500.0,0.625,0.4074074074074074,0.17269906928645296,0.00638052124667002,0.0,0.0,0.0,0.75,0.11354309165526676,0.17427385892116182,0.013659088765210829,0.0,0.5,0.06666666666666668,0.39473684210526316,0.39473684210526316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
150000.0,0.375,0.14814814814814814,0.0982419855222337,0.007062352130255779,0.0,0.0,0.0,0.5,0.12995896032831739,0.0,0.002358268087916234,0.0,0.5,0.06666666666666668,0.48245614035087714,0.21929824561403508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710000.0,0.375,0.2962962962962963,0.18304033092037228,0.003991318765252706,0.0,0.0,0.0,0.75,0.0957592339261286,0.22199170124481327,0.023488350155645692,0.0,0.5,0.06666666666666668,0.7543859649122806,0.7543859649122806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
312000.0,0.375,0.3333333333333333,0.12099276111685625,0.00437787589187578,0.0,0.0,0.0,1.0,0.05471956224350205,0.15975103734439833,0.008470898971795112,0.0,0.5,0.06666666666666668,0.5263157894736842,0.5263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
320000.0,0.375,0.2962962962962963,0.156153050672182,0.009426405111868702,0.0,0.0,0.0,1.0,0.07797537619699042,0.1950207468879668,0.008772757287048391,0.0,0.5,0.06666666666666668,0.5438596491228069,0.14035087719298245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
235000.0,0.375,0.14814814814814814,0.09100310237849019,0.013939343132323628,0.0,0.0,0.0,0.75,0.1203830369357045,0.0,0.005565512687482312,0.0,0.5,0.06666666666666668,0.48245614035087714,0.48245614035087714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
545000.0,0.375,0.25925925925925924,0.14891416752843847,0.002200115501406509,0.20000000000000007,0.0,0.0,0.75,0.19699042407660738,0.0,0.017262522403546834,0.0,0.5,0.06666666666666668,0.9736842105263157,0.9736842105263157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
432000.0,0.375,0.37037037037037035,0.1654601861427094,0.003165111123530617,0.4,0.0,0.0,0.75,0.2188782489740082,0.0,0.012998773700594282,0.0,0.5,0.06666666666666668,0.09649122807017543,0.09649122807017543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
548000.0,0.375,0.37037037037037035,0.17993795243019647,0.0032237932897408667,0.4,0.0,0.0,0.5,0.23803009575923395,0.0,0.01737571927176681,0.0,0.5,0.06666666666666668,0.11403508771929824,0.11403508771929824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
830000.0,0.375,0.4444444444444444,0.17683557394002067,0.009205648391363477,0.20000000000000007,0.0,0.0,0.5,0.23392612859097128,0.0,0.028016224884444864,0.0,0.5,0.06666666666666668,0.08771929824561403,0.09649122807017543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
875000.0,0.5,0.3333333333333333,0.34643226473629785,0.010940963877866578,0.0,0.0,0.5,1.0,0.20383036935704513,0.38589211618257263,0.029714177907744548,0.0,0.5,0.06666666666666668,0.38596491228070173,0.38596491228070173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
409950.0,0.25,0.25925925925925924,0.10341261633919338,0.0041794742823077925,0.0,0.0,0.0,1.0,0.13679890560875513,0.0,0.012166776719177435,0.0,0.5,0.06666666666666668,0.6140350877192982,0.6140350877192982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
695000.0,0.5,0.37037037037037035,0.26794208893485005,0.010719275694405634,0.4,0.0,0.0,0.5,0.35444596443228454,0.0,0.022922365814545795,0.0,0.5,0.06666666666666668,0.14035087719298245,0.07017543859649122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
562100.0,0.375,0.3333333333333333,0.1778697001034126,0.010687605953911213,0.4,0.0,0.0,0.5,0.23529411764705882,0.0,0.017907744552400715,0.0,0.5,0.06666666666666668,0.27192982456140347,0.043859649122807015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
475000.0,0.375,0.37037037037037035,0.23061013443640122,0.006121574544980346,0.4,0.0,0.0,0.5,0.30506155950752395,0.0,0.014621262145080652,0.0,0.5,0.06666666666666668,0.21929824561403508,0.21929824561403508,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600000.0,0.5,0.37037037037037035,0.23267838676318509,0.008602060396058049,0.4,0.0,0.0,0.5,0.3077975376196991,0.0,0.01933779832091312,0.0,0.5,0.06666666666666668,0.23684210526315788,0.12280701754385964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
770000.0,0.375,0.37037037037037035,0.21302998965873837,0.04975968255742469,0.4,0.0,0.0,0.5,0.2818057455540356,0.0,0.025752287520045276,0.0,0.5,0.06666666666666668,0.23684210526315788,0.12280701754385964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
239000.0,0.375,0.25925925925925924,0.10031023784901758,0.014756236144488535,0.0,0.0,0.0,0.75,0.13269493844049246,0.0,0.005716441845108951,0.0,0.5,0.06666666666666668,0.40350877192982454,0.40350877192982454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
560000.0,0.375,0.25925925925925924,0.16856256463288521,0.008889882449374989,0.0,0.0,0.0,1.0,0.1409028727770178,0.12448132780082988,0.01782850674464673,0.0,0.5,0.06666666666666668,0.4473684210526315,0.4473684210526315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
613000.0,0.625,0.37037037037037035,0.17580144777662873,0.01058328210287077,0.0,0.0,0.0,0.75,0.13269493844049246,0.15145228215767634,0.019828318083199695,0.0,0.5,0.06666666666666668,0.4122807017543859,0.4122807017543859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960000.0,0.5,0.4444444444444444,0.43640124095139604,0.007928612679073754,0.4,0.0,0.0,0.5,0.426812585499316,0.22821576763485477,0.03292142250731063,0.0,0.5,0.06666666666666668,0.2894736842105263,0.008771929824561403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
847000.0,0.625,0.14814814814814814,0.2254395036194416,0.0037118798785372303,0.6,0.0,0.0,0.75,0.2982216142270862,0.0,0.028657673804358075,0.0,0.5,0.06666666666666668,0.956140350877193,0.956140350877193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
206000.0,0.375,0.14814814814814814,0.07135470527404343,0.008347771009146967,0.0,0.0,0.0,0.75,0.09439124487004104,0.0,0.004471276294689181,0.0,0.5,0.06666666666666668,0.45614035087719296,0.45614035087719296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253000.0,0.25,0.25925925925925924,0.08790072388831438,0.004063041412843011,0.0,0.0,0.0,1.0,0.06703146374829001,0.07468879668049792,0.006244693896802187,0.0,0.5,0.06666666666666668,0.8157894736842105,0.8157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
605000.0,0.375,0.2962962962962963,0.17476732161323683,0.00316883697535349,0.0,0.0,0.0,0.75,0.10259917920656635,0.1950207468879668,0.019526459767946418,0.0,0.5,0.06666666666666668,0.587719298245614,0.22807017543859648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
425000.0,0.25,0.37037037037037035,0.0796277145811789,0.0005067158479107286,0.8000000000000002,0.0,0.0,0.5,0.10533515731874145,0.0,0.012734647674747666,0.0,0.5,0.06666666666666668,0.06140350877192982,0.06140350877192982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
720000.0,0.5,0.37037037037037035,0.25853154084798347,0.011186870098176196,0.4,0.0,0.0,0.75,0.34199726402188785,0.0,0.02386567304971229,0.0,0.5,0.06666666666666668,0.24561403508771928,0.24561403508771928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
375900.0,0.75,0.2222222222222222,0.2254395036194416,0.030833286760185548,0.0,0.0,0.0,0.75,0.1887824897400821,0.16597510373443983,0.01088199226488067,0.0,0.5,0.06666666666666668,0.49122807017543857,0.3684210526315789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1298000.0,0.5,0.5185185185185185,0.250258531540848,0.008836789060899049,0.20000000000000007,0.0,0.0,1.0,0.33105335157318744,0.0,0.045674936326761624,0.0,0.5,0.06666666666666668,0.2543859649122807,0.2543859649122807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
210000.0,0.375,0.14814814814814814,0.07652533609100311,0.006822034687680471,0.0,0.0,0.0,0.5,0.10123119015047881,0.0,0.004622205452315819,0.0,0.5,0.06666666666666668,0.45614035087719296,0.09649122807017543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
234000.0,0.25,0.14814814814814814,0.05894519131334022,0.0044123400212373555,0.0,0.0,0.0,0.75,0.07797537619699042,0.0,0.005527780398075652,0.0,0.5,0.06666666666666668,0.5438596491228069,0.5438596491228069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000.0,0.375,0.2222222222222222,0.08583247156153051,0.0038767488216993606,0.0,0.0,0.0,0.75,0.11354309165526676,0.0,0.011791340439581171,0.0,0.5,0.06666666666666668,0.45614035087719296,0.45614035087719296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718000.0,0.375,0.14814814814814814,0.06825232678386764,0.0040239199687028444,0.0,0.0,0.0,1.0,0.0902872777017784,0.0,0.02379020847089897,0.0,0.5,0.06666666666666668,0.5438596491228069,0.14035087719298245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
174500.0,0.25,0.37037037037037035,0.08996897621509825,0.0019104305221781328,0.4,0.0,0.0,0.5,0.11901504787961696,0.0,0.0032827091783793976,0.0,0.5,0.06666666666666668,0.24561403508771928,0.24561403508771928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250000.0,0.375,0.3333333333333333,0.14426059979317477,0.006533281171407813,0.4,0.0,0.0,0.5,0.19083447332421338,0.0,0.006131497028582209,0.0,0.5,0.06666666666666668,0.15789473684210525,0.15789473684210525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
600000.0,0.5,0.37037037037037035,0.16442605997931747,0.012671622049591089,0.0,0.0,0.25,0.75,0.12585499316005472,0.13900414937759337,0.01933779832091312,0.0,0.5,0.06666666666666668,0.49122807017543857,0.3684210526315789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930000.0,0.25,0.37037037037037035,0.2388831437435367,0.009851152219676224,0.0,0.0,0.0,0.5,0.31600547195622436,0.0,0.031789453825110836,0.0,0.5,0.06666666666666668,0.07017543859649122,0.07017543859649122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
272500.0,0.375,0.2962962962962963,0.10754912099276112,0.006505337282736266,0.0,0.0,0.0,0.75,0.14227086183310533,0.0,0.006980473540232053,0.0,0.5,0.06666666666666668,0.27192982456140347,0.27192982456140347,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
363990.0,0.5,0.37037037037037035,0.19338159255429163,0.0028633171258779042,0.4,0.0,0.0,0.5,0.2558139534883721,0.0,0.010432600698047353,0.0,0.5,0.06666666666666668,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
